0.0505498	0.217726
0.149555	0.537394
0.252538	0.776935
0.351431	0.929128
0.452296	1.01577
0.553102	1.01504
0.651838	0.934222
0.75052	0.773309
0.851164	0.532285
0.951755	0.211164
