4.92722265932337e-002 1.66829268292683e+000
1.49754130605822e-001 2.15121951219512e+000
2.48342840283242e-001 2.45121951219512e+000
3.49011605035405e-001 2.65609756097561e+000
4.47742918961448e-001 2.74390243902439e+000
5.50565499606609e-001 2.74390243902439e+000
6.49419748229740e-001 2.64878048780488e+000 
7.48342840283241e-001 2.45121951219512e+000
8.49355822187254e-001 2.14390243902439e+000
9.48465774980330e-001 1.66829268292683e+000
