% Nodes:             183799
0	0.038	0.01	2.0164e+18
0	0.038	0.012	1.8864e+18
0	0.038	0.014	1.7647e+18
0	0.038	0.016	1.6509e+18
0	0.038	0.018	1.5444e+18
0	0.038	0.02	1.4448e+18
0	0.038	0.022	1.3516e+18
0	0.038	0.024	1.2645e+18
0	0.038	0.026	1.1829e+18
0	0.038	0.028	1.1066e+18
0	0.038	0.03	1.0353e+18
0	0.038	0.032	9.685e+17
0	0.038	0.034	9.0604e+17
0	0.038	0.036	8.476e+17
0	0.038	0.038	7.9294e+17
0	0.038	0.04	7.418e+17
0	0.038	0.042	6.9396e+17
0	0.038	0.044	6.492e+17
0	0.038	0.046	6.0733e+17
0	0.038	0.048	5.6817e+17
0	0.038	0.05	5.3152e+17
0	0.038	0.052	4.9724e+17
0	0.038	0.054	4.6517e+17
0	0.038	0.056	4.3517e+17
0	0.038	0.058	4.0711e+17
0	0.038	0.06	3.8085e+17
0	0.04	0	2.6662e+18
0	0.04	0.002	2.4942e+18
0	0.04	0.004	2.3334e+18
0	0.04	0.006	2.1829e+18
0	0.04	0.008	2.0421e+18
0	0.04	0.01	1.9104e+18
0	0.04	0.012	1.7872e+18
0	0.04	0.014	1.6719e+18
0	0.04	0.016	1.5641e+18
0	0.04	0.018	1.4632e+18
0	0.04	0.02	1.3689e+18
0	0.04	0.022	1.2806e+18
0	0.04	0.024	1.198e+18
0	0.04	0.026	1.1207e+18
0	0.04	0.028	1.0484e+18
0	0.04	0.03	9.8083e+17
0	0.04	0.032	9.1757e+17
0	0.04	0.034	8.5839e+17
0	0.04	0.036	8.0303e+17
0	0.04	0.038	7.5124e+17
0	0.04	0.04	7.0279e+17
0	0.04	0.042	6.5747e+17
0	0.04	0.044	6.1507e+17
0	0.04	0.046	5.754e+17
0	0.04	0.048	5.3829e+17
0	0.04	0.05	5.0357e+17
0	0.04	0.052	4.711e+17
0	0.04	0.054	4.4071e+17
0	0.04	0.056	4.1229e+17
0	0.04	0.058	3.857e+17
0	0.04	0.06	3.6083e+17
0	0.042	0	2.519e+18
0	0.042	0.002	2.3565e+18
0	0.042	0.004	2.2045e+18
0	0.042	0.006	2.0624e+18
0	0.042	0.008	1.9294e+18
0	0.042	0.01	1.8049e+18
0	0.042	0.012	1.6885e+18
0	0.042	0.014	1.5796e+18
0	0.042	0.016	1.4778e+18
0	0.042	0.018	1.3824e+18
0	0.042	0.02	1.2933e+18
0	0.042	0.022	1.2099e+18
0	0.042	0.024	1.1319e+18
0	0.042	0.026	1.0589e+18
0	0.042	0.028	9.9057e+17
0	0.042	0.03	9.2668e+17
0	0.042	0.032	8.6692e+17
0	0.042	0.034	8.1101e+17
0	0.042	0.036	7.587e+17
0	0.042	0.038	7.0977e+17
