0.0235673 0.0220614 0.0818318 300.721
0.0811968 0.0241231 0.0220634 300.695
0.0454826 0.0461845 0.0461176 300.71
0.0219152 0.0818988 0.0240541 300.723
0.214299 0.0323421 0.0255277 300.631
0.0812344 0.0685903 0.0753676 300.695
0.148791 0.0224058 0.0768411 300.662
0.178622 0.0547479 0.0547777 300.647
0.14678 0.078871 0.02925 300.663
0.116949 0.0465289 0.0513135 300.678
0.0557485 0.0220614 0.13564 300.708
0.145258 0.0224058 0.130649 300.665
0.0915003 0.0444672 0.129176 300.693
0.0321812 0.0471522 0.168941 300.716
0.067933 0.0695579 0.162477 300.701
0.0321812 0.0250907 0.216316 300.719
0.101974 0.0798785 0.189274 300.689
0.418937 0.0191445 0.0820416 300.537
0.369306 0.0191445 0.0533033 300.558
0.371901 0.0495101 0.0238893 300.558
0.417112 0.0191445 0.143144 300.537
0.139133 0.126902 0.0570471 300.667
0.097861 0.127909 0.163263 300.69
0.0499664 0.179017 0.168221 300.711
0.0840078 0.158281 0.186841 300.695
0.0280678 0.148301 0.139447 300.72
0.0638196 0.117589 0.136466 300.703
0.0280678 0.158925 0.0840824 300.72
0.049983 0.12993 0.0518512 300.709
0.0857349 0.116621 0.0811013 300.695
0.0250314 0.215413 0.0322312 300.723
0.128413 0.159649 0.0277971 300.671
0.0530992 0.192016 0.0600283 300.71
0.0750144 0.163021 0.0277971 300.699
0.0313945 0.0296855 0.360403 300.718
0.0218986 0.24315 0.214928 300.725
0.0218986 0.186961 0.212786 300.725
0.0530507 0.0539571 0.52981 300.709
0.0294027 0.0265514 0.49674 300.72
0.081094 0.0274057 0.566562 300.696
0.02941 0.359822 0.030664 300.721
0.252575 0.058645 0.0567329 300.613
0.338749 0.0758129 0.0550945 300.574
0.288167 0.0263028 0.0861468 300.596
0.288489 0.0263028 0.141024 300.597
0.216898 0.0810507 0.0859829 300.629
0.336153 0.0454474 0.0845085 300.575
0.290403 0.0890105 0.0312052 300.594
0.154581 0.0799314 0.185806 300.66
0.216107 0.0738522 0.137879 300.631
0.174298 0.0475494 0.160482 300.648
0.210297 0.0251436 0.18611 300.633
0.252105 0.0514465 0.163507 300.615
0.214177 0.0251436 0.241574 300.632
0.35609 0.0200366 0.196849 300.566
0.354755 0.065484 0.135964 300.566
0.386083 0.0391811 0.165861 300.551
0.324762 0.0463395 0.166952 300.58
0.352962 0.0200366 0.254282 300.568
0.162535 0.207207 0.0277971 300.655
0.29159 0.138466 0.0506766 300.593
0.262789 0.210723 0.0194714 300.606
0.298338 0.169408 0.0194714 300.592
0.213388 0.126693 0.148278 300.632
0.188543 0.204895 0.0637233 300.643
0.168257 0.15562 0.0929734 300.65
0.233091 0.20632 0.0553977 300.621
0.214179 0.133892 0.0963815 300.63
0.251043 0.160941 0.0866029 300.614
0.135047 0.186031 0.167402 300.669
0.173439 0.132773 0.167924 300.649
0.1489 0.15566 0.143824 300.662
0.150929 0.0898736 0.232322 300.661
0.0634937 0.0620334 0.329027 300.704
0.0320991 0.0871241 0.292878 300.718
0.153313 0.0323479 0.30208 300.659
0.0983217 0.0898207 0.235791 300.689
0.0320991 0.143099 0.293812 300.72
0.0642803 0.0574386 0.256368 300.703
0.0956748 0.0323479 0.292517 300.69
0.0539977 0.166191 0.256322 300.709
0.0880392 0.142598 0.234811 300.694
0.0483593 0.166266 0.333171 300.712
0.174525 0.0574915 0.262463 300.648
0.0330945 0.084639 0.429048 300.717
0.0861452 0.0823591 0.496024 300.695
0.0965881 0.0904354 0.366669 300.691
0.0624972 0.0549535 0.462954 300.705
0.0814537 0.138693 0.369879 300.696
0.153882 0.028402 0.433592 300.659
0.0938917 0.028402 0.431952 300.692
0.064489 0.0580875 0.398045 300.704
0.0493546 0.132896 0.416629 300.712
0.153937 0.0808379 0.369815 300.658
0.181828 0.0484901 0.402832 300.647
0.260839 0.020088 0.370085 300.609
0.178481 0.0524359 0.341736 300.648
0.206372 0.020088 0.374752 300.636
0.165413 0.143556 0.241792 300.652
0.134705 0.171189 0.242723 300.669
0.153645 0.191682 0.202882 300.661
0.184354 0.164049 0.201951 300.645
0.0429736 0.259339 0.254069 300.714
0.121739 0.208114 0.263243 300.676
0.0750728 0.210407 0.272329 300.7
0.0694343 0.205887 0.314225 300.702
0.284549 0.0295112 0.293769 300.599
0.267646 0.0809577 0.209033 300.606
0.20067 0.140685 0.261994 300.636
0.30507 0.0758507 0.208591 300.589
0.316942 0.0495479 0.264233 300.582
0.216385 0.0819472 0.321275 300.631
0.251294 0.0546549 0.258819 300.617
0.211643 0.0870028 0.279708 300.633
0.270147 0.0495993 0.332354 300.605
0.413653 0.0607186 0.190855 300.541
0.444682 0.040682 0.168138 300.527
0.460677 0.0381018 0.0790801 300.518
0.50179 0.0189573 0.0551907 300.498
0.470094 0.0596393 0.133488 300.514
0.506366 0.0489547 0.0264524 300.497
0.426108 0.0795076 0.0238893 300.534
0.465252 0.0680993 0.0503418 300.516
0.550969 0.0189573 0.0853561 300.477
0.546026 0.0189573 0.144812 300.478
0.480853 0.0215375 0.203704 300.51
0.506265 0.0404947 0.169054 300.497
0.559104 0.0775936 0.0264524 300.473
0.468786 0.0422321 0.258084 300.514
0.42534 0.0749758 0.266167 300.534
0.406378 0.0743178 0.234504 300.543
0.37568 0.0527804 0.266943 300.558
0.33966 0.0822916 0.276894 300.574
0.394642 0.0534384 0.298606 300.548
0.468048 0.106626 0.0908002 300.515
0.410999 0.112845 0.21386 300.541
0.375704 0.104011 0.147008 300.557
0.458973 0.0981661 0.145208 300.518
0.418274 0.0992454 0.170211 300.539
0.415648 0.131427 0.0467044 300.538
0.341623 0.188985 0.0422864 300.573
0.382355 0.135894 0.118368 300.555
0.334874 0.158043 0.0734916 300.576
0.434001 0.139588 0.0871627 300.53
0.364002 0.127732 0.0779095 300.562
0.423596 0.17137 0.022815 300.536
0.378699 0.198617 0.022815 300.555
0.424791 0.0206946 0.327109 300.534
0.476844 0.0206946 0.299719 300.512
0.0807383 0.232719 0.0984432 300.697
0.117279 0.252184 0.225891 300.676
0.128645 0.230067 0.154966 300.67
0.0820805 0.29293 0.0384149 300.696
0.0495378 0.263593 0.180981 300.712
0.0526706 0.256117 0.0706461 300.709
0.0570491 0.329097 0.0690789 300.707
0.0276392 0.302136 0.158817 300.723
0.0776056 0.230344 0.151271 300.698
0.147243 0.235718 0.190446 300.662
0.0276392 0.292285 0.10131 300.721
0.0706128 0.279782 0.220121 300.702
0.153144 0.257984 0.12732 300.658
0.181542 0.253247 0.0889054 300.646
0.127136 0.260296 0.091394 300.67
0.156876 0.297459 0.0251821 300.659
0.128478 0.302196 0.063597 300.672
0.155534 0.255559 0.0529791 300.658
0.0827428 0.423052 0.0203681 300.697
0.130106 0.350288 0.0839651 300.67
0.0837088 0.360914 0.089447 300.696
0.0560696 0.391638 0.0510321 300.71
0.0373352 0.262481 0.326233 300.717
0.021075 0.295504 0.289016 300.725
0.0489199 0.34253 0.187217 300.712
0.0423557 0.333041 0.277284 300.713
0.0699949 0.320517 0.227924 300.701
0.0266732 0.498614 0.0305772 300.721
0.0266597 0.427589 0.0816093 300.721
0.0533328 0.459002 0.0509453 300.709
0.0815985 0.384026 0.128654 300.695
0.0539594 0.433489 0.120816 300.71
0.0762196 0.374293 0.168916 300.699
0.0231198 0.639279 0.0286782 300.724
0.0272997 0.440524 0.159652 300.72
0.0212807 0.374014 0.265117 300.724
0.0485804 0.408156 0.189705 300.71
0.0212807 0.376392 0.208006 300.724
0.0806959 0.566885 0.022396 300.697
0.0575761 0.534367 0.0529732 300.708
0.0309029 0.571085 0.0816514 300.719
0.0540227 0.603603 0.0510742 300.709
0.0848623 0.485065 0.112548 300.695
0.0842358 0.494755 0.0733413 300.696
0.128552 0.567578 0.022396 300.672
0.0476355 0.671017 0.0517918 300.713
0.0785385 0.635341 0.0741878 300.699
0.295609 0.0784188 0.351561 300.595
0.372423 0.0822579 0.337701 300.559
0.332729 0.0910746 0.325636 300.576
0.286301 0.0489076 0.389291 300.598
0.213953 0.0812291 0.425511 300.632
0.263958 0.0816466 0.416637 300.607
0.077531 0.137667 0.49589 300.697
0.0701431 0.158519 0.450401 300.702
0.0162601 0.198078 0.373763 300.731
0.0162601 0.257335 0.371221 300.728
0.0162601 0.168654 0.423917 300.729
0.0370486 0.194277 0.457689 300.717
0.0207885 0.193876 0.506518 300.726
0.0444365 0.157121 0.530372 300.713
0.023648 0.124934 0.564688 300.723
0.023648 0.0770779 0.563992 300.723
0.0516913 0.0505265 0.600743 300.709
0.0280433 0.0231208 0.639102 300.72
0.0405465 0.237161 0.522804 300.717
0.0550832 0.0507722 0.66915 300.709
0.0797409 0.0276514 0.705304 300.697
0.0787312 0.0781779 0.630792 300.698
0.132369 0.0276514 0.702535 300.67
0.0685317 0.181472 0.559967 300.703
0.0747831 0.12908 0.623635 300.699
0.0477432 0.149285 0.594283 300.712
0.0646417 0.223904 0.558557 300.703
0.326383 0.0288196 0.421065 300.582
0.416904 0.0206946 0.391244 300.539
0.375386 0.0495142 0.3954 300.555
0.30404 0.0615586 0.448411 300.591
0.12992 0.644331 0.0455096 300.67
0.15326 0.613286 0.022396 300.66
0.0245158 0.707681 0.0767771 300.724
0.0323633 0.783861 0.0249853 300.721
0.0323633 0.829841 0.0474968 300.719
0.0568791 0.744171 0.0480989 300.709
0.0799988 0.707507 0.0231136 300.698
0.13138 0.697377 0.0231136 300.671
0.0576739 0.862039 0.0225116 300.709
0.0253106 0.916098 0.0225116 300.723
0.109486 0.224734 0.546904 300.678
0.113376 0.182303 0.548315 300.679
0.122376 0.159802 0.505274 300.674
0.126902 0.0522333 0.577191 300.67
0.153519 0.0524791 0.661462 300.659
0.185698 0.0248277 0.630061 300.645
0.162472 0.0248277 0.578482 300.654
0.124539 0.0798847 0.625873 300.674
0.120591 0.130787 0.618717 300.675
0.138395 0.151822 0.577712 300.666
