0	467287617.532839
0.0100000000000000	505909755.786999
0.0200000000000000	530460895.375221
0.0300000000000000	550171868.284619
0.0400000000000000	566931464.018608
0.0500000000000000	581608790.781728
0.0600000000000000	594700926.866373
0.0700000000000000	606527440.185540
0.0800000000000000	617309699.840054
0.0900000000000000	627209264.863885
0.100000000000000	636348692.735754
0.110000000000000	644823768.682420
0.120000000000000	652711152.119968
0.130000000000000	660073389.675014
0.140000000000000	666962336.098249
0.150000000000000	673421563.267527
0.160000000000000	679488104.357763
0.170000000000000	685193745.577582
0.180000000000000	690566002.706004
0.190000000000000	695628872.072994
0.200000000000000	700403416.992882
0.210000000000000	704908232.013759
0.220000000000000	709159815.441884
0.230000000000000	713172869.823710
0.240000000000000	716960549.218792
0.250000000000000	720534662.463797
0.260000000000000	723905842.161495
0.270000000000000	727083686.607277
0.280000000000000	730076879.336301
0.290000000000000	732893290.465258
0.300000000000000	735540063.205929
0.310000000000000	738023687.959202
0.320000000000000	740350066.093778
0.330000000000000	742524565.037226
0.340000000000000	744552066.023586
0.350000000000000	746437005.590369
0.360000000000000	748183411.690129
0.370000000000000	749794935.361338
0.380000000000000	751274878.062532
0.390000000000000	752626215.876964
0.400000000000000	753851620.275128
0.410000000000000	754953477.273885
0.420000000000000	755933902.120632
0.430000000000000	756794753.547798
0.440000000000000	757537646.122749
0.450000000000000	758163960.394523
0.460000000000000	758674848.506878
0.470000000000000	759071247.188692
0.480000000000000	759353877.345291
0.490000000000000	759523251.332629
0.500000000000000	759579675.370113
0.510000000000000	759523251.332629
0.520000000000000	759353877.345291
0.530000000000000	759071247.188692
0.540000000000000	758674848.506878
0.550000000000000	758163960.394523
0.560000000000000	757537646.122749
0.570000000000000	756794753.547798
0.580000000000000	755933902.120632
0.590000000000000	754953477.273885
0.600000000000000	753851620.275128
0.610000000000000	752626215.876964
0.620000000000000	751274878.062532
0.630000000000000	749794935.361338
0.640000000000000	748183411.690129
0.650000000000000	746437005.590369
0.660000000000000	744552066.023586
0.670000000000000	742524565.037226
0.680000000000000	740350066.093778
0.690000000000000	738023687.959202
0.700000000000000	735540063.205929
0.710000000000000	732893290.465258
0.720000000000000	730076879.336301
0.730000000000000	727083686.607277
0.740000000000000	723905842.161495
0.750000000000000	720534662.463797
0.760000000000000	716960549.218792
0.770000000000000	713172869.823710
0.780000000000000	709159815.441884
0.790000000000000	704908232.013759
0.800000000000000	700403416.992882
0.810000000000000	695628872.072994
0.820000000000000	690566002.706004
0.830000000000000	685193745.577582
0.840000000000000	679488104.357763
0.850000000000000	673421563.267527
0.860000000000000	666962336.098249
0.870000000000000	660073389.675014
0.880000000000000	652711152.119968
0.890000000000000	644823768.682420
0.900000000000000	636348692.735754
0.910000000000000	627209264.863885
0.920000000000000	617309699.840054
0.930000000000000	606527440.185540
0.940000000000000	594700926.866373
0.950000000000000	581608790.781728
0.960000000000000	566931464.018608
0.970000000000000	550171868.284619
0.980000000000000	530460895.375221
0.990000000000000	505909755.786999
1	467287617.532839
