5.170389e+01 3.478641e-12 6.964737e+02 7.232380e-04 
1.505684e+02 2.565231e-12 5.506177e+03 7.753713e-03 
2.720704e+02 3.157992e-12 2.349526e+04 2.687542e-02 
6.351828e+02 3.066574e-12 1.048893e+05 1.235560e-01 
1.243935e+03 3.055722e-12 3.421010e+05 4.044144e-01 
2.723304e+03 3.082167e-12 1.550268e+05 1.816924e-01 
3.387023e+03 5.440716e-12 1.697024e+05 1.126725e-01 
2.945290e+03 1.456898e-11 3.034731e+05 7.524495e-02 
3.438881e+03 2.440510e-11 3.841811e+05 5.686454e-02 
4.635645e+03 3.868608e-11 9.502664e+04 8.873129e-03 
4.670614e+03 8.761964e-11 2.688780e+04 1.108511e-03 
5.295245e+03 1.781133e-10 8.468497e+03 1.717497e-04 
5.669912e+03 3.466867e-10 3.955089e+03 4.121024e-05  
5.440710e+03 7.934504e-10 1.623305e+03 7.390375e-06 
6.119645e+03 2.097287e-09 4.503634e+02 7.756955e-07 
