# Result analyzer ver. 1.0.5
# Input file : si222_50_01.result
# Phonon lifetime at temperature 300 K.
# kpoint range 1 3107
# mode   range 1 6
#  ik,  is, Frequency [cm^{-1}], Lifetime [ps], |Velocity| [m/s], MFP [nm], Multiplicity, Thermal conductivity par mode (xx, xy, ...) [W/mK]
    9    1        67.6539        191.689        3207.08        614.762    8     0.00179652    7.93112e-10    7.93112e-10    7.93112e-10     0.00179652    7.93112e-10    7.93112e-10    7.93112e-10     0.00179652
    9    2        67.6539        191.689        3207.09        614.763    8     0.00179812    7.99573e-10    7.99573e-10    7.99573e-10     0.00179812    7.99573e-10    7.99573e-10    7.99573e-10     0.00179812
    9    3        145.967        26.9974        8286.11        223.704    8     0.00163672              0              0              0     0.00163672              0              0              0     0.00163672
    9    4        491.633        2.09225        1890.08        3.95453    8    4.41127e-06              0              0              0    4.41127e-06     1.5394e-22              0     1.5394e-22    4.41127e-06
    9    5         500.52         1.5998        888.326        1.42115    8    7.33609e-07    2.25908e-16    2.25908e-16    2.25908e-16    7.33609e-07    2.25908e-16    2.25908e-16    2.25908e-16    7.33609e-07
    9    6         500.52         1.5998        888.326        1.42115    8    7.33626e-07    2.25908e-16    2.25908e-16    2.25908e-16    7.33626e-07    2.25908e-16    2.25908e-16    2.25908e-16    7.33626e-07
   10    1        74.1744        145.215        2917.71        423.696    8     0.00112441    5.99766e-10    5.99766e-10    5.99766e-10     0.00112441    5.99766e-10    5.99766e-10    5.99766e-10     0.00112441
   10    2        74.1744        145.215        2917.71        423.696    8      0.0011255    5.99766e-10    5.99766e-10    5.99766e-10      0.0011255    5.99766e-10    5.99766e-10    5.99766e-10      0.0011255
   10    3        163.479        24.9959        8171.37        204.251    8      0.0014586              0              0              0      0.0014586   -7.88173e-20              0   -7.88173e-20      0.0014586
   10    4        487.476        2.22494        2011.76        4.47604    8    5.35268e-06              0              0              0    5.35268e-06     1.5394e-22              0     1.5394e-22    5.35268e-06
   10    5        498.615         1.6224        898.012        1.45693    8    7.62789e-07    6.67531e-15    6.67531e-15    6.67531e-15    7.62789e-07    6.67531e-15    6.67531e-15    6.67531e-15    7.62789e-07
   10    6        498.615         1.6224        898.012        1.45693    8    7.62883e-07    6.67531e-15    6.67531e-15    6.67531e-15    7.62883e-07    6.67531e-15    6.67531e-15    6.67531e-15    7.62883e-07
   11    1        80.0561        115.108        2607.78        300.177    8    0.000710718    4.70742e-10    4.70742e-10    4.70742e-10    0.000710718    4.70742e-10    4.70742e-10    4.70742e-10    0.000710718
   11    2        80.0561        115.108        2607.79        300.177    8    0.000711492    4.70742e-10    4.70742e-10    4.70742e-10    0.000711492    4.70742e-10    4.70742e-10    4.70742e-10    0.000711492
   11    3        180.731        20.3298        8042.02        163.492    8      0.0011362              0              0              0      0.0011362   -3.94086e-20              0   -3.94086e-20      0.0011362
   11    4         483.09        2.37832        2107.54        5.01241    8    6.32679e-06              0              0              0    6.32679e-06    -3.0788e-22              0    -3.0788e-22    6.32679e-06
   11    5        496.719        1.61202        879.703         1.4181    8    7.29693e-07    2.29153e-14    2.29153e-14    2.29153e-14    7.29693e-07    2.29153e-14    2.29153e-14    2.29153e-14    7.29693e-07
   11    6        496.719        1.61202        879.703         1.4181    8    7.29866e-07    2.29153e-14    2.29153e-14    2.29153e-14    7.29866e-07    2.29153e-14    2.29153e-14    2.29153e-14    7.29866e-07
   12    1        85.2624        95.5929        2284.08        218.342    8    0.000452011    3.90291e-10    3.90291e-10    3.90291e-10    0.000452011    3.90291e-10    3.90291e-10    3.90291e-10    0.000452011
   12    2        85.2624        95.5929        2284.09        218.342    8    0.000452573    3.90291e-10    3.90291e-10    3.90291e-10    0.000452573    3.90291e-10    3.90291e-10    3.90291e-10    0.000452573
   12    3        197.692        14.2192        7897.03         112.29    8    0.000757048              0              0              0    0.000757048              0              0              0    0.000757048
   12    4        478.523        2.56664         2181.4        5.59886    8    7.37162e-06              0              0              0    7.37162e-06              0              0              0    7.37162e-06
   12    5         494.89        1.73085        835.189        1.44559    8    7.08409e-07    5.34992e-14    5.34992e-14    5.34992e-14    7.08409e-07    5.34992e-14    5.34992e-14    5.34992e-14    7.08409e-07
   12    6         494.89        1.73085        835.189        1.44559    8    7.08669e-07    5.39037e-14    5.39037e-14    5.39037e-14    7.08669e-07    5.39037e-14    5.39037e-14    5.39037e-14    7.08669e-07
   13    1        89.7722        81.2406        1954.56        158.789    8    0.000280847    3.31193e-10    3.31193e-10    3.31193e-10    0.000280847    3.31193e-10    3.31193e-10    3.31193e-10    0.000280847
   13    2        89.7722        81.2406        1954.56         158.79    8    0.000281256    3.31193e-10    3.31193e-10    3.31193e-10    0.000281256    3.31193e-10    3.31193e-10    3.31193e-10    0.000281256
   13    3        214.326        9.08662        7734.99        70.2849    8    0.000458171              0              0              0    0.000458171              0              0              0    0.000458171
   13    4        473.818        2.77101        2238.47        6.20282    8    8.44715e-06              0              0              0    8.44715e-06              0              0              0    8.44715e-06
   13    5        493.181        1.80213        767.793        1.38366    8     6.2515e-07    9.68995e-14    9.68995e-14    9.68995e-14     6.2515e-07    9.68995e-14    9.68995e-14    9.68995e-14     6.2515e-07
   13    6        493.181        1.80213        767.793        1.38366    8    6.25478e-07    9.74555e-14    9.74555e-14    9.74555e-14    6.25478e-07    9.74555e-14    9.74555e-14    9.74555e-14    6.25478e-07
   14    1        93.5825        70.6323        1628.06        114.994    8    0.000169162    2.87328e-10    2.87328e-10    2.87328e-10    0.000169162    2.87328e-10    2.87328e-10    2.87328e-10    0.000169162
   14    2        93.5825        70.6323        1628.06        114.994    8    0.000169456    2.87328e-10    2.87328e-10    2.87328e-10    0.000169456    2.87328e-10    2.87328e-10    2.87328e-10    0.000169456
   14    3        230.596        8.34718        7554.27        63.0568    8    0.000396019              0              0              0    0.000396019              0              0              0    0.000396019
   14    4        469.005        3.03041        2284.77        6.92377    8    9.70163e-06              0              0              0    9.70163e-06     3.0788e-22              0     3.0788e-22    9.70163e-06
   14    5        491.635        1.85809        682.231        1.26764    8     5.1022e-07    1.51366e-13    1.51366e-13    1.51366e-13     5.1022e-07    1.51366e-13    1.51366e-13    1.51366e-13     5.1022e-07
   14    6        491.635        1.85809        682.231        1.26764    8    5.10591e-07    1.51366e-13    1.51366e-13    1.51366e-13    5.10591e-07    1.51366e-13    1.51366e-13    1.51366e-13    5.10591e-07
   15    1        96.7094        63.9563        1313.79        84.0252    8    9.96114e-05    2.59875e-10    2.59875e-10    2.59875e-10    9.96114e-05    2.59875e-10    2.59875e-10    2.59875e-10    9.96114e-05
   15    2        96.7094        63.9563        1313.79        84.0251    8     9.9826e-05    2.59875e-10    2.59875e-10    2.59875e-10     9.9826e-05    2.59875e-10    2.59875e-10    2.59875e-10     9.9826e-05
   15    3         246.46         6.3474        7353.01        46.6725    8    0.000281288              0              0              0    0.000281288    9.85216e-21              0    9.85216e-21    0.000281288
   15    4        464.098        3.33669        2326.63        7.76325    8    1.11676e-05              0              0              0    1.11676e-05              0              0              0    1.11676e-05
   15    5        490.286        1.89162        584.286        1.10524    8    3.81829e-07    2.08975e-13    2.08975e-13    2.08975e-13    3.81829e-07    2.08975e-13    2.08975e-13    2.08975e-13    3.81829e-07
   15    6        490.286        1.89162        584.286        1.10524    8    3.82205e-07    2.08975e-13    2.08975e-13    2.08975e-13    3.82205e-07    2.08975e-13    2.08975e-13    2.08975e-13    3.82205e-07
   16    1        99.1885        58.6324        1020.69        59.8454    8    5.52033e-05    2.38605e-10    2.38605e-10    2.38605e-10    5.52033e-05    2.38605e-10    2.38605e-10    2.38605e-10    5.52033e-05
   16    2        99.1885        58.6324        1020.69        59.8454    8    5.50504e-05    2.38605e-10    2.38605e-10    2.38605e-10    5.50504e-05    2.38605e-10    2.38605e-10    2.38605e-10    5.50504e-05
   16    3        261.872        4.58878        7129.12         32.714    8    0.000188378              0              0              0    0.000188378              0              0              0    0.000188378
   16    4        459.102        3.71323        2370.14        8.80087    8    1.30031e-05              0              0              0    1.30031e-05    -6.1576e-22              0    -6.1576e-22    1.30031e-05
   16    5        489.153        1.92836        480.344       0.926277    8    2.63542e-07    2.67868e-13    2.67868e-13    2.67868e-13    2.63542e-07    2.67868e-13    2.67868e-13    2.67868e-13    2.63542e-07
   16    6        489.153        1.92836        480.344       0.926276    8    2.63896e-07    2.67868e-13    2.67868e-13    2.67868e-13    2.63896e-07    2.67868e-13    2.67868e-13    2.67868e-13    2.63896e-07
   17    1        101.074        53.9582        756.759        40.8334    8    2.79199e-05    2.20679e-10    2.20679e-10    2.20679e-10    2.79199e-05    2.20679e-10    2.20679e-10    2.20679e-10    2.79199e-05
   17    2        101.074        53.9582        756.759        40.8334    8    2.78153e-05    2.20679e-10    2.20679e-10    2.20679e-10    2.78153e-05    2.20679e-10    2.20679e-10    2.20679e-10    2.78153e-05
   17    3        276.781        2.76732        6880.26        19.0399    8    0.000104237              0              0              0    0.000104237              0              0              0    0.000104237
   17    4        454.007        4.17409        2420.51        10.1034    8    1.53715e-05              0              0              0    1.53715e-05     6.1576e-22              0     6.1576e-22    1.53715e-05
   17    5        488.242        1.95253        376.834       0.735778    8    1.64446e-07    3.19251e-13    3.19251e-13    3.19251e-13    1.64446e-07    3.19251e-13    3.19251e-13    3.19251e-13    1.64446e-07
   17    6        488.242        1.95253        376.834       0.735778    8    1.64751e-07    3.19251e-13    3.19251e-13    3.19251e-13    1.64751e-07    3.19251e-13    3.19251e-13    3.19251e-13    1.64751e-07
   18    1        102.434        47.7033        528.394        25.2062    8    1.20374e-05    1.96743e-10    1.96743e-10    1.96743e-10    1.20374e-05    1.96743e-10    1.96743e-10    1.96743e-10    1.20374e-05
   18    2        102.434        47.7033        528.395        25.2062    8    1.19726e-05    1.96743e-10    1.96743e-10    1.96743e-10    1.19726e-05    1.96743e-10    1.96743e-10    1.96743e-10    1.19726e-05
   18    3        291.132        3.34137        6603.53        22.0648    8    0.000114195              0              0              0    0.000114195              0              0              0    0.000114195
   18    4        448.794        4.79647        2481.09        11.9005    8    1.87151e-05              0              0              0    1.87151e-05     6.1576e-22              0     6.1576e-22    1.87151e-05
   18    5        487.545        1.95976        279.656       0.548058    8     9.0976e-08     3.5671e-13     3.5671e-13     3.5671e-13     9.0976e-08     3.5671e-13     3.5671e-13     3.5671e-13     9.0976e-08
   18    6        487.545        1.95976        279.656       0.548058    8    9.12164e-08     3.5671e-13     3.5671e-13     3.5671e-13    9.12164e-08     3.5671e-13     3.5671e-13     3.5671e-13    9.12164e-08
   19    1        103.351        43.6991         339.86        14.8516    8    4.56713e-06    1.82065e-10    1.82065e-10    1.82065e-10    4.56713e-06    1.82065e-10    1.82065e-10    1.82065e-10    4.56713e-06
   19    2        103.351        43.6991         339.86        14.8516    8    4.52877e-06    1.82212e-10    1.82212e-10    1.82212e-10    4.52877e-06    1.82212e-10    1.82212e-10    1.82212e-10    4.52877e-06
   19    3        304.861        2.87458        6294.83         18.095    8    8.79269e-05              0              0              0    8.79269e-05    2.46304e-21              0    2.46304e-21    8.79269e-05
   19    4         443.44        5.74882        2552.28        14.6726    8    2.39398e-05              0              0              0    2.39398e-05   -1.23152e-21              0   -1.23152e-21    2.39398e-05
   19    5        487.044        1.93764        193.677       0.375276    8    4.31516e-08    3.76569e-13    3.76569e-13    3.76569e-13    4.31516e-08    3.76569e-13    3.76569e-13    3.76569e-13    4.31516e-08
   19    6        487.044        1.93764        193.677       0.375276    8    4.33218e-08    3.76569e-13    3.76569e-13    3.76569e-13    4.33218e-08    3.76569e-13    3.76569e-13    3.76569e-13    4.33218e-08
   20    1         103.91        40.6332        192.979        7.84134    8    1.37338e-06    1.71443e-10    1.71443e-10    1.71443e-10    1.37338e-06    1.71443e-10    1.71443e-10    1.71443e-10    1.37338e-06
   20    2         103.91        40.6332        192.979        7.84134    8      1.353e-06    1.71443e-10    1.71443e-10    1.71443e-10      1.353e-06    1.71443e-10    1.71443e-10    1.71443e-10      1.353e-06
   20    3        317.893         1.9526        5947.24        11.6126    8    5.25178e-05              0              0              0    5.25178e-05              0              0              0    5.25178e-05
   20    4        437.928        7.04002        2629.46        18.5115    8    3.13881e-05              0              0              0    3.13881e-05              0              0              0    3.13881e-05
   20    5         486.71        1.88317         122.36       0.230426    8    1.67289e-08    3.78051e-13    3.78051e-13    3.78051e-13    1.67289e-08    3.78051e-13    3.78051e-13    3.78051e-13    1.67289e-08
   20    6         486.71        1.88317         122.36       0.230425    8    1.68351e-08    3.77713e-13    3.77713e-13    3.77713e-13    1.68351e-08    3.77713e-13    3.77713e-13    3.77713e-13    1.68351e-08
   21    1        104.201        38.1941         87.053        3.32491    8    2.65094e-07    1.63254e-10    1.63254e-10    1.63254e-10    2.65094e-07    1.63254e-10    1.63254e-10    1.63254e-10    2.65094e-07
   21    2        104.201        38.1941        87.0529        3.32491    8    2.56397e-07    1.63293e-10    1.63293e-10    1.63293e-10    2.56397e-07    1.63293e-10    1.63293e-10    1.63293e-10    2.56397e-07
   21    3        330.134        1.58143        5547.57         8.7731    8    3.64726e-05              0              0              0    3.64726e-05              0              0              0    3.64726e-05
   21    4        432.255        8.84217         2699.3        23.8676    8    4.19138e-05              0              0              0    4.19138e-05    1.23152e-21              0    1.23152e-21    4.19138e-05
   21    5        486.511        1.81128        67.5606       0.122371    8    4.89439e-09    3.65371e-13    3.65371e-13    3.65371e-13    4.89439e-09    3.65371e-13    3.65371e-13    3.65371e-13    4.89439e-09
   21    6        486.511        1.81128        67.5606       0.122371    8    4.95092e-09    3.65154e-13    3.65154e-13    3.65154e-13    4.95092e-09    3.65154e-13    3.65154e-13    3.65154e-13    4.95092e-09
   22    1        104.307        36.3243         19.058       0.692267    8    1.28237e-08    1.57212e-10    1.57212e-10    1.57212e-10    1.28237e-08    1.57212e-10    1.57212e-10    1.57212e-10    1.28237e-08
   22    2        104.307        36.3243        19.0579       0.692266    8     1.1012e-08    1.57232e-10    1.57232e-10    1.57232e-10     1.1012e-08    1.57232e-10    1.57232e-10    1.57232e-10     1.1012e-08
   22    3        341.446        1.31073        5067.98        6.64277    8    2.48788e-05              0              0              0    2.48788e-05              0              0              0    2.48788e-05
   22    4        426.467        11.3655        2731.32        31.0429    8     5.5655e-05              0              0              0     5.5655e-05    2.46304e-21              0    2.46304e-21     5.5655e-05
   22    5        486.411        1.67934        29.4906      0.0495247    8    8.58462e-10    3.34793e-13    3.34793e-13    3.34793e-13    8.58462e-10    3.34793e-13    3.34793e-13    3.34793e-13    8.58462e-10
   22    6        486.411        1.67934        29.4906      0.0495247    8    8.81205e-10    3.34493e-13    3.34493e-13    3.34493e-13    8.81205e-10    3.34493e-13    3.34493e-13    3.34493e-13    8.81205e-10
   23    1        104.305        34.8896        16.5695       0.578103    8    7.90248e-09     1.5265e-10     1.5265e-10     1.5265e-10    7.90248e-09     1.5265e-10     1.5265e-10     1.5265e-10    7.90248e-09
   23    2        104.305        34.8896        16.5695       0.578102    8    9.42057e-09    1.52668e-10    1.52668e-10    1.52668e-10    9.42057e-09    1.52668e-10    1.52668e-10    1.52668e-10    9.42057e-09
   23    3        351.602        2.23779         4446.5        9.95033    8    3.22771e-05              0              0              0    3.22771e-05    1.23152e-21              0    1.23152e-21    3.22771e-05
   23    4        420.704        13.6248        2658.47        36.2211    8    6.37634e-05              0              0              0    6.37634e-05   -2.46304e-21              0   -2.46304e-21    6.37634e-05
   23    5        486.375        1.53588        6.83717      0.0105011    8    4.04462e-11    2.99903e-13    2.99903e-13    2.99903e-13    4.04462e-11    2.99903e-13    2.99903e-13    2.99903e-13    4.04462e-11
   23    6        486.375        1.53588        6.83715      0.0105011    8    4.52051e-11    2.99739e-13    2.99739e-13    2.99739e-13    4.52051e-11    2.99739e-13    2.99739e-13    2.99739e-13    4.52051e-11
   24    1        104.256        33.5184        26.0137       0.871936    8    1.93079e-08    1.47893e-10    1.47893e-10    1.47893e-10    1.93079e-08    1.47893e-10    1.47893e-10    1.47893e-10    1.93079e-08
   24    2        104.256        33.5184        26.0137       0.871936    8     2.1618e-08    1.47893e-10    1.47893e-10    1.47893e-10     2.1618e-08    1.47893e-10    1.47893e-10    1.47893e-10     2.1618e-08
   24    3        360.173        4.12132        3544.04        14.6061    8    3.73442e-05              0              0              0    3.73442e-05   -1.23152e-21              0   -1.23152e-21    3.73442e-05
   24    4        415.328        10.1604        2334.48        23.7192    8    3.69641e-05              0              0              0    3.69641e-05   -1.23152e-21              0   -1.23152e-21    3.69641e-05
   24    5        486.373        1.57842        3.13777     0.00495272    8    1.04201e-11    3.01727e-13    3.01727e-13    3.01727e-13    1.04201e-11    3.01727e-13    3.01727e-13    3.01727e-13    1.04201e-11
   24    6        486.373        1.57842        3.13776      0.0049527    8    8.22462e-12    3.01616e-13    3.01616e-13    3.01616e-13    8.22462e-12    3.01616e-13    3.01616e-13    3.01616e-13    8.22462e-12
   25    1        104.207        32.7248        17.6538       0.577716    8    8.45424e-09    1.45147e-10    1.45147e-10    1.45147e-10    8.45424e-09    1.45147e-10    1.45147e-10    1.45147e-10    8.45424e-09
   25    2        104.207        32.7248        17.6537       0.577714    8    9.98297e-09    1.45148e-10    1.45148e-10    1.45148e-10    9.98297e-09    1.45148e-10    1.45148e-10    1.45148e-10    9.98297e-09
   25    3        366.302        5.22545        2102.55        10.9868    8    1.65302e-05              0              0              0    1.65302e-05     6.1576e-22              0     6.1576e-22    1.65302e-05
   25    4        411.137        27.4877        1492.39        41.0225    8    4.11251e-05    1.24636e-16    1.24636e-16    1.24636e-16    4.11251e-05    1.24634e-16    1.24636e-16    1.24638e-16    4.11251e-05
   25    5        486.381        1.67122        3.94318     0.00658993    8    1.70029e-11    3.14521e-13    3.14521e-13    3.14521e-13    1.70029e-11    3.14521e-13    3.14521e-13    3.14521e-13    1.70029e-11
   25    6        486.381        1.67122        3.94318     0.00658993    8    1.40881e-11    3.14453e-13    3.14453e-13    3.14453e-13    1.40881e-11    3.14453e-13    3.14453e-13    3.14453e-13    1.40881e-11
