1e-09 1e-09 0 0.0467795
1e-09 3e-09 0 0.0495296
3e-09 1e-09 0 0.0467797
1e-09 5e-09 0 0.0520659
3e-09 3e-09 0 0.0495267
5e-09 1e-09 0 0.0467781
1e-09 7e-09 0 0.0543942
3e-09 5e-09 0 0.0520661
5e-09 3e-09 0 0.0495258
7e-09 1e-09 0 0.0467771
1e-09 9e-09 0 0.0565449
3e-09 7e-09 0 0.0543963
5e-09 5e-09 0 0.0520658
7e-09 3e-09 0 0.0495243
9e-09 1e-09 0 0.0467767
1e-09 1.1e-08 0 0.0585472
3e-09 9e-09 0 0.0565475
5e-09 7e-09 0 0.0543975
7e-09 5e-09 0 0.0520642
9e-09 3e-09 0 0.0495235
1.1e-08 1e-09 0 0.0467766
1e-09 1.3e-08 0 0.060424
3e-09 1.1e-08 0 0.0585497
5e-09 9e-09 0 0.0565495
7e-09 7e-09 0 0.0543962
9e-09 5e-09 0 0.0520632
1.1e-08 3e-09 0 0.0495231
1.3e-08 1e-09 0 0.0467765
1e-09 1.5e-08 0 0.062193
3e-09 1.3e-08 0 0.0604263
5e-09 1.1e-08 0 0.058552
7e-09 9e-09 0 0.0565489
9e-09 7e-09 0 0.0543954
1.1e-08 5e-09 0 0.0520625
1.3e-08 3e-09 0 0.0495228
1.5e-08 1e-09 0 0.0467766
1e-09 1.7e-08 0 0.0638678
3e-09 1.5e-08 0 0.062195
5e-09 1.3e-08 0 0.0604285
7e-09 1.1e-08 0 0.0585518
9e-09 9e-09 0 0.0565483
1.1e-08 7e-09 0 0.0543947
1.3e-08 5e-09 0 0.052062
1.5e-08 3e-09 0 0.0495227
1.7e-08 1e-09 0 0.0467766
1e-09 1.9e-08 0 0.0654591
3e-09 1.7e-08 0 0.0638696
5e-09 1.5e-08 0 0.0621971
7e-09 1.3e-08 0 0.0604285
9e-09 1.1e-08 0 0.0585515
1.1e-08 9e-09 0 0.0565478
1.3e-08 7e-09 0 0.0543942
1.5e-08 5e-09 0 0.0520617
1.7e-08 3e-09 0 0.0495227
1.9e-08 1e-09 0 0.0467767
1e-09 2.1e-08 0 0.0669753
3e-09 1.9e-08 0 0.0654606
5e-09 1.7e-08 0 0.0638714
7e-09 1.5e-08 0 0.0621972
9e-09 1.3e-08 0 0.0604284
1.1e-08 1.1e-08 0 0.0585511
1.3e-08 9e-09 0 0.0565473
1.5e-08 7e-09 0 0.0543938
1.7e-08 5e-09 0 0.0520616
1.9e-08 3e-09 0 0.0495227
2.1e-08 1e-09 0 0.0467768
1e-09 2.3e-08 0 0.0684232
3e-09 2.1e-08 0 0.0669766
5e-09 1.9e-08 0 0.0654623
7e-09 1.7e-08 0 0.0638716
9e-09 1.5e-08 0 0.0621972
1.1e-08 1.3e-08 0 0.0604281
1.3e-08 1.1e-08 0 0.0585507
1.5e-08 9e-09 0 0.056547
1.7e-08 7e-09 0 0.0543936
1.9e-08 5e-09 0 0.0520614
2.1e-08 3e-09 0 0.0495227
2.3e-08 1e-09 0 0.0467768
1e-09 2.5e-08 0 0.0698084
3e-09 2.3e-08 0 0.0684244
5e-09 2.1e-08 0 0.0669781
7e-09 1.9e-08 0 0.0654625
9e-09 1.7e-08 0 0.0638717
1.1e-08 1.5e-08 0 0.0621971
1.3e-08 1.3e-08 0 0.0604279
1.5e-08 1.1e-08 0 0.0585504
1.7e-08 9e-09 0 0.0565468
1.9e-08 7e-09 0 0.0543934
2.1e-08 5e-09 0 0.0520614
2.3e-08 3e-09 0 0.0495227
2.5e-08 1e-09 0 0.0467769
